id,label,url,,shade,concern,finish,coverage,formulation,rating,brand,name, price ,skin type,skin tone,img,
makeup_372,foundation,https://www.myntra.com/foundation-and-primer/swiss-beauty/swiss-beauty-flawless-finish-daily-wear-lightweight-foundation---natural-n05/15580312/buy,https://www.myntra.com/foundation-and-primer/swiss-beauty/swiss-beauty-flawless-finish-daily-wear-lightweight-foundation---natural-n05/15580312/buy,Natural N05,Sun protection,natural,full,cream,4.2,swiss beauty,flawless finish daily wear lightweight foundation - natural n05, Rs. 975.00 ,all,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/15580312/2021/10/20/c8147512-0b85-4c7d-84da-325a24d0a2fa1634727338485-SWISS-BEAUTY-Women-Foundation-and-Primer-291634727338422-1.jpg",
makeup_373,foundation,https://www.myntra.com/foundation-and-primer/bobbi-brown/bobbi-brown-skin-foundation-stick---55-warm-honey-9-g/9590319/buy,https://www.myntra.com/foundation-and-primer/bobbi-brown/bobbi-brown-skin-foundation-stick---55-warm-honey-9-g/9590319/buy,Warm honey 5.5,,matte,medium,liquid,4.1,bobbi brown,skin foundation stick - 5.5 warm honey 9 g," Rs. 21,250.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9590319/2020/10/19/faa3ef48-5023-4e7e-9b91-54ffc4b750cf1603095781411-Bobbi-Brown-Skin-Foundation-Stick---55-Warm-Honey-9-g-571603-1.jpg",
makeup_374,foundation,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-studio-skin-24-hour-wear-hydra-foundation-mini---shade-32/14063690/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-studio-skin-24-hour-wear-hydra-foundation-mini---shade-32/14063690/buy,3.2,,matte,medium,liquid,3.4,smashbox,studio skin 24 hour wear hydra foundation mini - shade 3.2," Rs. 6,750.00 ",oily,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14063690/2021/6/1/2452f812-82a1-4aeb-99f5-ce054aff476d1622539236598-Studio-Skin-24-Hour-Wear-Hydra-Foundation-Mini-SHADE-32-7641-1.jpg",
makeup_375,foundation,https://www.myntra.com/foundation-and-primer/note/note-mineral-foundation-501---35-ml/12363626/buy,https://www.myntra.com/foundation-and-primer/note/note-mineral-foundation-501---35-ml/12363626/buy,501,Finelines and wrinkles,matte,medium,cream,4,note,mineral foundation 501 - 35 ml," Rs. 5,995.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12363626/2020/9/1/e0913a3b-fdbd-43aa-b109-7b80a5fb750b1598948168464NoteMineralFoundation5011.jpg",
makeup_376,foundation,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-21-mini-studio-skin-24-hour-wear-hydra-foundation-10ml/14063676/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-21-mini-studio-skin-24-hour-wear-hydra-foundation-10ml/14063676/buy,2.1,Dryness,natural,medium,liquid,4,smashbox,2.1 mini studio skin 24 hour wear hydra foundation 10ml," Rs. 6,750.00 ",dry,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14063676/2021/6/1/1d4bbaf3-c7ad-4b3a-8b6e-c1004b7a78641622539115657-Studio-Skin-24-Hour-Wear-Hydra-Foundation-Mini-SHADE-21-5151-1.jpg",
makeup_377,foundation,https://www.myntra.com/foundation-and-primer/essence/essence-10-soft-beige-stay-all-day-16h-waterproof-foundation-30ml/7171563/buy,https://www.myntra.com/foundation-and-primer/essence/essence-10-soft-beige-stay-all-day-16h-waterproof-foundation-30ml/7171563/buy,Soft Beige 10,,natural,medium,liquid,4,essence,10 soft beige stay all day 16h waterproof foundation 30ml," Rs. 2,135.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7171563/2020/11/26/2e3c15e2-1706-49a8-9f34-670ced810b341606384643898-essence-10-Soft-Beige-Stay-All-Day-16h-Waterproof-Foundation-1.jpg",
makeup_378,foundation,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-02-natural-beige-prestige-cover-foundation-20g/7120644/buy,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-02-natural-beige-prestige-cover-foundation-20g/7120644/buy,Natural beige 02,,natural,medium,powder,4.2,miss claire,02 natural beige prestige cover foundation 20g," Rs. 2,875.00 ",normal,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7120644/2018/8/28/7d018408-63db-4566-a5d8-b289eec4bace1535441785434-Miss-Claire-Women-Foundation-and-Primer-6901535441785357-1.jpg",
makeup_379,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---25-medium-68ml/1546434/buy,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---25-medium-68ml/1546434/buy,Medium 25,Acne or Blemishes,matte,medium,liquid,4.4,maybelline,new york fit me concealer - 25 medium 6.8ml," Rs. 1,660.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1546434/2018/7/31/220cca57-6953-4877-9d38-54f83ba92d251533035238422-Maybelline-Fit-Me-Concealer-Medium-25-68-ml-5951533035238398-1.jpg",
makeup_380,concealer,https://www.myntra.com/concealer/la-girl/la-girl-hd-proconceal-bestseller-combo-iii/15191878/buy,https://www.myntra.com/concealer/la-girl/la-girl-hd-proconceal-bestseller-combo-iii/15191878/buy,Pure Beige,Dark spots,natural,full,cream,4.6,l.a girl,la girl hd pro.conceal bestseller combo iii," Rs. 6,775.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15191878/2021/9/22/6dfcbab6-af6f-4905-93ea-464d6b8eb3a01632306527607-LA-Girl-Women-Concealer-1081632306525876-1.jpg",
makeup_381,concealer,https://www.myntra.com/concealer/loreal/loreal-paris-infallible-full-wear-concealer---beige-314-10ml/11178296/buy,https://www.myntra.com/concealer/loreal/loreal-paris-infallible-full-wear-concealer---beige-314-10ml/11178296/buy,Beige 314,Dark spots,matte,full,liquid,4.6,loreal,paris infallible full wear concealer - beige 314 10ml," Rs. 3,195.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11178296/2020/10/19/c0921b23-463d-4737-a6bb-a78fc9aeb19e1603098240438-LOreal-Paris-Infallible-Full-Wear-Concealer---Beige-314-10ml-1.jpg",
makeup_382,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---10-light-68ml/1546432/buy,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---10-light-68ml/1546432/buy,10 light,Acne or Blemishes,matte,medium,liquid,4.4,maybelline,new york fit me concealer - 10 light 6.8ml," Rs. 1,660.00 ",all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1546432/2018/7/31/23b0bbe8-839b-4aad-9c40-78405c9bb9ec1533035222641-Maybelline-New-York-Fit-Me-Concealer-Light-10-68ml-5901533035222573-1.jpg",
makeup_383,concealer,https://www.myntra.com/concealer/benefit-cosmetics/benefit-cosmetics-boi-ing-high-coverage-cakeless-concealer---06-medium-cool/14411850/buy,https://www.myntra.com/concealer/benefit-cosmetics/benefit-cosmetics-boi-ing-high-coverage-cakeless-concealer---06-medium-cool/14411850/buy,06 Medium cool,,matte,full,liquid,4,benefit cosmetics,boi-ing high coverage cakeless concealer - 06 medium cool," Rs. 11,350.00 ",all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14411850/2021/6/10/2d888d28-a2c1-4db4-9b76-ff8520ad5fa11623320025352-Boi-ing-Cakeless-Concealer-2291623320025160-1.jpg",
makeup_384,concealer,https://www.myntra.com/concealer/milani/milani-conceal--perfect-long-wear-concealer---warm-tan-/14686310/buy,https://www.myntra.com/concealer/milani/milani-conceal--perfect-long-wear-concealer---warm-tan-/14686310/buy,Warm Tan,Acne or Blemishes,natural,full,liquid,4.5,milani,conceal + perfect long wear concealer - warm tan," Rs. 4,385.00 ",all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14686310/2021/7/6/42fd9f56-3885-4f04-9200-756c0eb22dbf1625568463099-MILANI-Women-Concealer-8501625568462998-1.jpg",
makeup_385,concealer,https://www.myntra.com/concealer/la-girl/la-girl-hd-proconceal-bestseller-combo-i/15191880/buy,https://www.myntra.com/concealer/la-girl/la-girl-hd-proconceal-bestseller-combo-i/15191880/buy,Medium Beige,Dark spots,natural,full,cream,4.6,l.a girl,la girl hd pro.conceal bestseller combo i," Rs. 6,775.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15191880/2021/9/22/336e4f5a-db93-4986-82e8-48c268e20c6f1632306535266-LA-Girl-Women-Concealer-9021632306535129-1.jpg",
makeup_386,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-instant-age-rewind-concealer---medium/7638893/buy,https://www.myntra.com/concealer/maybelline/maybelline-new-york-instant-age-rewind-concealer---medium/7638893/buy,Medium,Finelines and wrinkles,matte,medium,liquid,4.4,maybelline,new york instant age rewind concealer - medium," Rs. 2,170.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7638893/2019/4/25/caea09c6-9707-443f-929c-fd7b180768c51556170422745-fv-3291556170422459-1.jpg",
makeup_387,concealer,https://www.myntra.com/concealer/colorbar/colorbar-flawless-full-cover-concealer---satin-003---6ml-/15129090/buy,https://www.myntra.com/concealer/colorbar/colorbar-flawless-full-cover-concealer---satin-003---6ml-/15129090/buy,Satin 003,Dark spots,matte,medium,liquid,4.6,colorbar,colorbar-flawless full cover concealer - satin-003 - 6ml," Rs. 3,750.00 ",normal,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15129090/2021/8/12/ca808570-c3fa-4741-a093-9491859289421628776755334Colorbar-FlawlessFullCoverConcealer-Satin-003-6Ml1.jpg",
makeup_388,concealer,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer-40-breve-84-ml/11209608/buy,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer-40-breve-84-ml/11209608/buy,40 Breve,Waterproof,matte,full,liquid,4.5,sugar,magic wand waterproof concealer 40 breve 8.4 ml," Rs. 3,995.00 ",all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11209608/2021/8/13/e998fee8-e84e-482c-85d2-2527d0fd3d9e1628846361163SUGARMagicWandWaterproofConcealer40Breve84ml1.jpg",
makeup_389,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-instant-age-rewind-concealer---light-6-ml/7638906/buy,https://www.myntra.com/concealer/maybelline/maybelline-new-york-instant-age-rewind-concealer---light-6-ml/7638906/buy,Light,Finelines and wrinkles,matte,medium,liquid,4.4,maybelline,new york instant age rewind concealer - light 6 ml," Rs. 2,480.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7638906/2019/4/25/483e6b7c-6f49-457f-846c-a732466d68831556170433928---4471556170433694-1.jpg",
makeup_390,concealer,https://www.myntra.com/concealer/swiss-beauty/-swiss-beauty-12-color-supra-concealer-palette---shade-2/15580326/buy,https://www.myntra.com/concealer/swiss-beauty/-swiss-beauty-12-color-supra-concealer-palette---shade-2/15580326/buy,Shade 02,Dark spots,natural,full,cream,3.6,swiss beauty,12 color supra concealer palette - shade-2," Rs. 5,245.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15580326/2021/10/25/df04bdaa-87c2-4220-a1dd-a809c29ed18e1635140568888-SWISS-BEAUTY-Women-Concealer-471635140568670-1.jpg",
makeup_391,concealer,https://www.myntra.com/concealer/wet-n-wild/wet-n-wild-photo-focus-concealer---medium-peach-e843b/5811260/buy,https://www.myntra.com/concealer/wet-n-wild/wet-n-wild-photo-focus-concealer---medium-peach-e843b/5811260/buy,Medium to Dark Peach,Dark spots,natural,medium,liquid,4,wet n wild,photo focus concealer - medium peach e843b," Rs. 1,620.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5811260/2020/10/10/a3cc3af3-ccee-44d1-bd03-77959035a32b1602273400639WetnWildPhotoFocusConcealer-MediumPeachE843B85ml1.jpg",
makeup_392,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---sand-20-68-ml/1546433/buy,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---sand-20-68-ml/1546433/buy,Sand 20,Acne or Blemishes,matte,medium,liquid,4.3,maybelline,new york fit me concealer - sand 20 6.8 ml," Rs. 1,660.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1546433/2018/7/31/4f7db259-7daa-4c8a-aac9-66eea778e25e1533035231576-Maybelline-Fit-Me-Concealer-Sand-20-68-ml-3781533035231525-1.jpg",
makeup_393,concealer,https://www.myntra.com/concealer/la-girl/la-girl-warm-honey-hd-pro-concealer-gc982/2156495/buy,https://www.myntra.com/concealer/la-girl/la-girl-warm-honey-hd-pro-concealer-gc982/2156495/buy,Warm honey GC982,,natural,medium,cream,4.4,l.a girl,warm honey hd pro concealer gc982," Rs. 3,475.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2156495/2018/3/22/11521700678830-LA-Girl-Women-Concealer-3331521700678794-1.jpg",
makeup_394,concealer,https://www.myntra.com/concealer/makeup-revolution-london/makeup-revolution-london-conceal--define-concealer---c10-4-g/4451041/buy,https://www.myntra.com/concealer/makeup-revolution-london/makeup-revolution-london-conceal--define-concealer---c10-4-g/4451041/buy,C10,,matte,full,liquid,4.2,makeup revolution london,conceal & define concealer - c10 4 g," Rs. 2,255.00 ",all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4451041/2018/5/4/11525438417199-Makeup-Revolution-London-Women-Concealer-8061525438417147-1.jpg",
makeup_395,concealer,https://www.myntra.com/concealer/cal-losangeles/cal-losangeles-women-matte-chiselled-contour-concealer-wheel/15268880/buy,https://www.myntra.com/concealer/cal-losangeles/cal-losangeles-women-matte-chiselled-contour-concealer-wheel/15268880/buy,Dark Beige,,matte,full,powder,3.6,cal losangeles,women matte chiselled contour /concealer wheel," Rs. 1,695.00 ",oily,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15268880/2021/8/26/f971e81e-3e9e-4f53-94ae-61a7058de20e1629979939183na1.jpg",
makeup_396,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-set-of-fit-me-foundation-115--fit-me-concealer-10/12388374/buy,https://www.myntra.com/concealer/maybelline/maybelline-new-york-set-of-fit-me-foundation-115--fit-me-concealer-10/12388374/buy,Ivory,Dark spots,matte,medium,liquid,4.4,maybelline,new york set of fit me foundation 115 & fit me concealer 10," Rs. 3,580.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12388374/2020/11/6/7e6411dc-52c5-4001-9c9d-495546f9e1e31604661752755-Maybelline-Women-Concealer-6761604661752674-1.jpg",
makeup_397,concealer,https://www.myntra.com/concealer/incolor/incolor-exposed-studio-skin-concealer-5g/11887244/buy,https://www.myntra.com/concealer/incolor/incolor-exposed-studio-skin-concealer-5g/11887244/buy,,Waterproof,natural,medium,stick,4,incolor,exposed studio skin concealer 5g," Rs. 1,375.00 ",all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11887244/2021/6/15/c6f689cb-2330-430c-9616-499145e4b5961623737910190INCOLORExposedStudioSkinConcealer5g1.jpg",
makeup_398,concealer,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer-07-vanilla-latte-84-ml/11209606/buy,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer-07-vanilla-latte-84-ml/11209606/buy,Vanilla latte 07,Waterproof,matte,full,liquid,4.4,sugar,magic wand waterproof concealer 07 vanilla latte 8.4 ml," Rs. 3,995.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11209606/2021/8/13/ee55ac8c-5402-4304-be26-42f6d7d5e5411628846568332SUGARMagicWandWaterproofConcealer07VanillaLatte84ml1.jpg",
makeup_399,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-instant-age-rewind-concealer---caramel/6870109/buy,https://www.myntra.com/concealer/maybelline/maybelline-new-york-instant-age-rewind-concealer---caramel/6870109/buy,Caramel,Finelines and wrinkles,matte,medium,liquid,4.5,maybelline,new york instant age rewind concealer - caramel," Rs. 2,480.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6870109/2018/12/26/9a9f26ff-3a30-4f4d-a0eb-f7892c8c4ad81545822173164-Maybelline-Instant-Age-Rewind-144-Caramel-Eraser-Dark-Circle-1.jpg",
makeup_400,concealer,https://www.myntra.com/concealer/la-girl/la-girl-hd-proconceal-bestseller-combo-ii/15191876/buy,https://www.myntra.com/concealer/la-girl/la-girl-hd-proconceal-bestseller-combo-ii/15191876/buy,,Dark spots,natural,full,cream,4.4,l.a girl,la girl hd pro.conceal bestseller combo ii," Rs. 6,775.00 ",all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15191876/2021/9/22/b0cfee87-b199-46ba-a6b4-393324ed49291632306497759-LA-Girl-Women-Concealer-7561632306496317-1.jpg",
makeup_401,concealer,https://www.myntra.com/concealer/loreal/loreal-paris-infallible-full-wear-concealer---almond-317-10ml/11178298/buy,https://www.myntra.com/concealer/loreal/loreal-paris-infallible-full-wear-concealer---almond-317-10ml/11178298/buy,Almond 317,Dark spots,matte,medium,liquid,4.6,loreal,paris infallible full wear concealer - almond 317 10ml," Rs. 3,395.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11178298/2020/1/21/ce7d5f58-7e77-4830-beca-ca5d1b0200ac1579603734298-LOreal-Paris-317-Almond-Infallible-Full-Wear-Concealer-10-ml-1.jpg",
makeup_402,concealer,https://www.myntra.com/concealer/incolor/incolor-true-complexion-contour-palette-concealer---02/11292228/buy,https://www.myntra.com/concealer/incolor/incolor-true-complexion-contour-palette-concealer---02/11292228/buy,Palette-02,Dark spots,natural,medium,cream,4.3,incolor,true complexion contour palette concealer - 02," Rs. 1,995.00 ",all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11292228/2020/2/4/caaf012b-9922-4941-8a0d-1d282f45ac0d1580808601681-INCOLOUR-Women-True-Complexion-02-Contour-Palette-1115808086-1.jpg",
makeup_403,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---honey-30-68-ml/6967593/buy,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---honey-30-68-ml/6967593/buy,Honey 30,Acne or Blemishes,matte,medium,liquid,4.4,maybelline,new york fit me concealer - honey 30 6.8 ml," Rs. 1,745.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6967593/2018/12/26/30be6cab-b22b-4cb0-9a4a-4438954b28321545822279231-Maybelline-New-York-30-Honey-Fit-me-Concealer-68-ml-12015458-1.jpg",
makeup_404,concealer,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer---30-chococcino-84-ml/11209602/buy,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer---30-chococcino-84-ml/11209602/buy,30 cappuccino,Waterproof,matte,full,liquid,4.5,sugar,magic wand waterproof concealer - 30 chococcino 8.4 ml," Rs. 3,995.00 ",all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11209602/2021/8/13/1206f31f-9647-46a4-b797-02c2ace28d661628846332539SUGARMagicWandWaterproofConcealer-30Chococcino84ml1.jpg",
makeup_405,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---caramel-40-68-ml/6967587/buy,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---caramel-40-68-ml/6967587/buy,Caramel 40,Acne or Blemishes,matte,medium,liquid,4.5,maybelline,new york fit me concealer - caramel 40 6.8 ml," Rs. 1,660.00 ",all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6967587/2018/11/23/6d41acb3-0456-4376-8533-e7d7ff5ba3121542956747399-Maybelline-Women-Concealer-9071542956747360-1.jpg",
makeup_406,concealer,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer-15-cappuccino-84-ml/11209610/buy,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer-15-cappuccino-84-ml/11209610/buy,Caccuccino 15,Waterproof,matte,full,liquid,4.5,sugar,magic wand waterproof concealer 15 cappuccino 8.4 ml," Rs. 3,995.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11209610/2021/8/13/10191e4c-67f6-4630-81d3-f05e9eca348f1628846290971SUGARMagicWandWaterproofConcealer15Cappuccino84ml1.jpg",
makeup_407,concealer,https://www.myntra.com/concealer/swiss-beauty/swiss-beauty-cover-studio-ultra-base-concealer-palette---03/15580436/buy,https://www.myntra.com/concealer/swiss-beauty/swiss-beauty-cover-studio-ultra-base-concealer-palette---03/15580436/buy,Palette-03(Natural tan),Acne or Blemishes,matte,full,balm,4.4,swiss beauty,cover studio ultra base concealer palette - 03," Rs. 1,680.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15580436/2021/10/18/c05e42ae-6298-46d9-8897-b81a2772d8131634520182542-SWISS-BEAUTY-Women-Concealer-651634520182314-1.jpg",
makeup_408,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---fair-15-68-ml/6967579/buy,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---fair-15-68-ml/6967579/buy,Fair 15,Acne or Blemishes,matte,medium,liquid,4.4,maybelline,new york fit me concealer - fair 15 6.8 ml," Rs. 1,745.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6967579/2021/3/24/95a745dc-08a9-495e-8002-c484524e7a481616567929344-Maybelline-New-York-Fit-me-Concealer---Fair-15-68-ml-2161656-1.jpg",
makeup_409,concealer,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer-45-con-panna-84-ml/11209600/buy,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer-45-con-panna-84-ml/11209600/buy,45 Con Panna,,matte,full,liquid,4.4,sugar,magic wand waterproof concealer 45 con panna 8.4 ml," Rs. 3,995.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11209600/2021/8/13/4410c317-3d2f-4211-9c15-7aefff21a3ad1628846368281SUGARMagicWandWaterproofConcealer45ConPanna84ml1.jpg",
makeup_410,concealer,https://www.myntra.com/concealer/colorbar/colorbar-flawless-full-cover-concealer-chiffon---002-6-ml/15129088/buy,https://www.myntra.com/concealer/colorbar/colorbar-flawless-full-cover-concealer-chiffon---002-6-ml/15129088/buy,Chiffon 002,Dark spots,matte,full,cream-to-powder,4.4,colorbar,colorbar-flawless full cover concealer-chiffon - 002 6 ml," Rs. 3,750.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15129088/2021/8/12/0e822e03-5386-4f89-b6b7-e17adb2b46ec1628776770864Colorbar-FlawlessFullCoverConcealer-Chiffon-002-6Ml1.jpg",
makeup_411,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-instant-age-rewind-concealer---honey-6ml/7638883/buy,https://www.myntra.com/concealer/maybelline/maybelline-new-york-instant-age-rewind-concealer---honey-6ml/7638883/buy,Honey,Finelines and wrinkles,matte,medium,liquid,4.3,maybelline,new york instant age rewind concealer - honey 6ml," Rs. 2,635.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7638883/2019/8/1/6a2d4e5c-5332-4413-939a-2f8be4612b1d1564657747700-Maybelline-New-York-140-Honey-Instant-Age-Rewind-Concealer-6-1.jpg",
makeup_412,concealer,https://www.myntra.com/concealer/loreal/loreal-paris-true-match-super-blendable-concealer---golden-beige-3dw-68ml/8051113/buy,https://www.myntra.com/concealer/loreal/loreal-paris-true-match-super-blendable-concealer---golden-beige-3dw-68ml/8051113/buy,Golden Beige 3DW,Dark spots,matte,medium,liquid,4.5,loreal,paris true match super blendable concealer - golden beige 3dw 6.8ml," Rs. 4,245.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8051113/2019/3/8/81534c34-5fc9-4f07-82b6-c49b7ba3defb1552023050024-LOreal-Women-Concealer-2641552023049819-1.jpg",
makeup_413,concealer,https://www.myntra.com/concealer/lakme/lakme-absolute-mattreal-mousse-concealer---caramel-04-9-g/10012335/buy,https://www.myntra.com/concealer/lakme/lakme-absolute-mattreal-mousse-concealer---caramel-04-9-g/10012335/buy,Caramel 04,Finelines and wrinkles,matte,medium,mouse,4.4,lakme,absolute mattreal mousse concealer - caramel 04 9 g," Rs. 2,550.00 ",all,dark to deep,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10012335/2019/8/20/d8f1f220-dccd-4de4-8113-d584d48421c21566296985080-Lakme-Absolute-Caramel-Mattereal-Mousse-Concealer-04-5291566-1.jpg",
makeup_414,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---deep-35/6967571/buy,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---deep-35/6967571/buy,Deep 35,Acne or Blemishes,matte,medium,liquid,4.4,maybelline,new york fit me concealer - deep 35," Rs. 1,745.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6967571/2021/3/24/5a83f39f-5356-4fc7-979e-5a585be2e0121616567919170-Maybelline-New-York-Fit-Me-Concealer---Deep-35-68ml-32416165-1.jpg",
makeup_415,concealer,https://www.myntra.com/concealer/colorbar/colorbar-flawless-full-cover-concealer-lacy---005-6ml/15129092/buy,https://www.myntra.com/concealer/colorbar/colorbar-flawless-full-cover-concealer-lacy---005-6ml/15129092/buy,Lacy 005,Dark spots,matte,full,liquid,4.3,colorbar,flawless full cover concealer-lacy - 005-6ml," Rs. 3,750.00 ",normal,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15129092/2021/8/12/c34fb3d8-e384-4b49-a421-ec26bd5628411628776750289Colorbar-FlawlessFullCoverConcealer-Lacy-005-6Ml1.jpg",
makeup_416,concealer,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer---12-con-leche-light--golden-undertone-84ml/11209604/buy,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer---12-con-leche-light--golden-undertone-84ml/11209604/buy,12 Con leche light,Waterproof,matte,full,liquid,4.4,sugar,magic wand waterproof concealer - 12 con leche light & golden undertone 8.4ml," Rs. 3,995.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11209604/2021/8/13/72055b9e-e8a9-4bc3-becf-3d6e22e8dc721628846544030SUGARMagicWandWaterproofConcealer-12ConLecheLightGoldenUnder1.jpg",
